NearUserPos,FarUserPos,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,MAScheme
b2,a3,15.811,-86,-2,0.156555283864629,0.151523505757942,0.4465,0.2776,1,1,OMA
b2,a3,15.811,-86,-2,0.0962099448856357,0.0887120364777782,0.4533,0.4229,1,1,NOMA
b2,a3,15.811,-84,0,0.229654817638209,0.224021633606808,0.4312,0.2336,1,1,OMA
b2,a3,15.811,-84,0,0.148590009696809,0.138441524657144,0.442,0.4129,1,1,NOMA
b2,a3,15.811,-82,2,0.328086932193637,0.319714065667218,0.4196,0.189,1,1,OMA
b2,a3,15.811,-82,2,0.226216734980965,0.210510986227986,0.4292,0.3867,1,1,NOMA
b2,a3,15.811,-80,4,0.462324765969281,0.439701839340333,0.3901,0.1479,1,1,OMA
b2,a3,15.811,-80,4,0.343367560672557,0.31145923788144,0.4074,0.3601,1,1,NOMA
b2,a3,15.811,-78,6,0.627279483224515,0.596589677456772,0.3843,0.1067,1,0.9998,OMA
b2,a3,15.811,-78,6,0.503222088229984,0.458597570810315,0.4005,0.3178,1,0.9993,NOMA
b2,a3,15.811,-76,8,0.827527337685723,0.776892819533129,0.3459,0.0777,1,0.9966,OMA
b2,a3,15.811,-76,8,0.720825009451949,0.647204618070828,0.3676,0.2777,1,0.9906,NOMA
b2,a3,15.811,-74,10,1.0652757246785,1.00601776452681,0.3126,0.0543,1,0.9777,OMA
b2,a3,15.811,-74,10,1.00250295108322,0.915996577127021,0.3478,0.218,1,0.9488,NOMA
b2,a3,15.811,-72,12,1.34677020326309,1.25637563295891,0.2729,0.0346,1,0.9084,OMA
b2,a3,15.811,-72,12,1.36858426270011,1.23996364069981,0.316,0.1735,0.9999,0.8494,NOMA
b2,a3,15.811,-70,14,1.67772067513042,1.53359492339197,0.232,0.0201,0.9996,0.78,OMA
b2,a3,15.811,-70,14,1.82417484618193,1.62902182582301,0.2818,0.1212,0.9923,0.6963,NOMA
b2,a3,15.811,-68,16,2.04616936369838,1.85680513030567,0.1916,0.0139,0.9899,0.6079,OMA
b2,a3,15.811,-68,16,2.3576211729408,2.1124520300583,0.2476,0.0888,0.9561,0.5315,NOMA
b2,a3,15.811,-66,18,2.44577094777833,2.21757788102427,0.1486,0.0099,0.945,0.4489,OMA
b2,a3,15.811,-66,18,2.95358194651729,2.67981011256384,0.2117,0.0612,0.8602,0.3812,NOMA
b2,a3,15.811,-64,20,2.88133052294854,2.58502935991309,0.1081,0.0046,0.8539,0.3198,OMA
b2,a3,15.811,-64,20,3.60091967235855,3.27342585721069,0.1814,0.0386,0.7139,0.2702,NOMA
b2,a3,15.811,-62,22,3.38265081372544,2.99150468598085,0.075,0.0042,0.6862,0.22,OMA
b2,a3,15.811,-62,22,4.33588113941626,3.93945260398399,0.1452,0.0292,0.5379,0.1801,NOMA
b2,a3,15.811,-60,24,3.90970464124273,3.44049918212761,0.0543,0.0019,0.5255,0.1379,OMA
b2,a3,15.811,-60,24,5.09862519312736,4.66917854143265,0.1183,0.0159,0.3914,0.1121,NOMA
b2,a3,15.811,-58,26,4.46634357412487,3.93839517249572,0.0355,0.002,0.379,0.09,OMA
b2,a3,15.811,-58,26,5.87010421030955,5.45602421755907,0.0912,0.0112,0.2714,0.0721,NOMA
b2,a3,15.811,-56,28,5.04136213234209,4.45340471940978,0.0235,0.0013,0.2563,0.0596,OMA
b2,a3,15.811,-56,28,6.63438497316598,6.2469725667981,0.0666,0.0058,0.1757,0.0467,NOMA
b2,a3,15.811,-54,30,5.64445102213806,4.99884463203304,0.0149,0.0005,0.1719,0.0388,OMA
b2,a3,15.811,-54,30,7.41209734776805,7.05535718218148,0.0464,0.0042,0.116,0.0305,NOMA
b2,a4,21.2132,-114,-30,0.000287533698704619,0.000290087097403703,0.5053,0.479,1,1,OMA
b2,a4,21.2132,-114,-30,0.000147347200083706,0.000148694615213204,0.5057,0.4837,1,1,NOMA
b2,a4,21.2132,-112,-28,0.000461970195534266,0.000462658444411803,0.4992,0.4869,1,1,OMA
b2,a4,21.2132,-112,-28,0.000236686242522891,0.000237231872055452,0.4995,0.4964,1,1,NOMA
b2,a4,21.2132,-110,-26,0.000739525129316535,0.00072875251031928,0.4917,0.485,1,1,OMA
b2,a4,21.2132,-110,-26,0.000379055659874682,0.000373495038854622,0.4921,0.4942,1,1,NOMA
b2,a4,21.2132,-108,-24,0.00116324032508482,0.00117891901108438,0.5001,0.4686,1,1,OMA
