NearUserPos,FarUserPos,NearUserDist,FarUserDist,TransmitPower,SNR,SumRateFarUser,SumRateNearUser,BERFarUser,BERNearUser,OutageProbFarUser,OutageProbNearUser,OptimalMA,NormalizedCapacityNear,NormalizedCapacityFar,NormalizedBERNear,NormalizedBERFar,NormalizedOutageNear,NormalizedOutageFar,Score
c6,h7,21.21320344,43.01162634,-68,16,0.130275041,0.130275041,0.4399,0.2935,1,1,OMA,0.019184526,0.019184526,0.568714867,0.819981998,1,1,0.084263967
c6,h7,21.21320344,43.01162634,-66,18,0.192791281,0.192791281,0.4329,0.2507,1,1,OMA,0.028390911,0.028390911,0.485753053,0.804230423,1,1,0.101680753
c6,h7,21.21320344,43.01162634,-64,20,0.280765143,0.280765143,0.4204,0.2136,1,1,OMA,0.041346284,0.041346284,0.413839891,0.77610261,1,1,0.121195118
c6,h7,21.21320344,43.01162634,-62,22,0.395920437,0.395920437,0.3893,0.1692,1,1,OMA,0.0583045,0.0583045,0.327776701,0.706120612,1,1,0.149963503
c6,h7,21.21320344,43.01162634,-60,24,0.546791874,0.546791874,0.365,0.1307,1,0.9999,OMA,0.080522414,0.080522414,0.253149835,0.651440144,0.999897509,1,0.178012728
c6,h7,21.21320344,43.01162634,-58,26,0.727306102,0.727306102,0.3391,0.0929,1,0.9995,OMA,0.10710564,0.10710564,0.179879822,0.593159316,0.999487547,1,0.20863353
c6,h7,21.21320344,43.01162634,-56,28,0.957727379,0.957727379,0.2963,0.0633,1,0.9925,OMA,0.141038373,0.141038373,0.122504361,0.496849685,0.992313211,1,0.246745465
c6,h7,21.21320344,43.01162634,-54,30,1.242216166,1.242216166,0.2603,0.0426,1,0.9498,OMA,0.182933297,0.182933297,0.082380306,0.415841584,0.948549759,1,0.289468625
c6,h8,21.21320344,49.49747468,-114,-30,3.74E-06,3.74E-06,0.5026,0.5007,1,1,OMA,2.68E-07,2.68E-07,0.97034309,0.961071107,1,1,0.004663926
c6,h8,21.21320344,49.49747468,-112,-28,5.82E-06,5.82E-06,0.5005,0.497,1,1,OMA,5.75E-07,5.75E-07,0.963171157,0.956345635,1,1,0.006192903
c6,h8,21.21320344,49.49747468,-110,-26,9.22E-06,9.22E-06,0.5023,0.4942,1,1,OMA,1.08E-06,1.08E-06,0.957743749,0.96039604,1,1,0.006370106
c6,h8,21.21320344,49.49747468,-108,-24,1.48E-05,1.48E-05,0.5033,0.4958,1,1,OMA,1.90E-06,1.90E-06,0.960845125,0.962646265,1,1,0.005682846
c6,h8,21.21320344,49.49747468,-106,-22,2.30E-05,2.30E-05,0.5035,0.4906,1,1,OMA,3.10E-06,3.10E-06,0.950765652,0.96309631,1,1,0.006920847
c6,h8,21.21320344,49.49747468,-104,-20,3.64E-05,3.64E-05,0.4997,0.495,1,1,OMA,5.08E-06,5.08E-06,0.959294437,0.954545455,1,1,0.0069247
c6,h8,21.21320344,49.49747468,-102,-18,5.78E-05,5.78E-05,0.5012,0.4994,1,1,OMA,8.23E-06,8.23E-06,0.967823222,0.957920792,1,1,0.005396641
c6,h8,21.21320344,49.49747468,-100,-16,9.20E-05,9.20E-05,0.496,0.4962,1,1,OMA,1.33E-05,1.33E-05,0.961620469,0.946219622,1,1,0.007699888
c6,h8,21.21320344,49.49747468,-98,-14,0.000146813,0.000146813,0.5095,0.4941,1,1,OMA,2.13E-05,2.13E-05,0.957549913,0.97659766,1,1,0.004323517
c6,h8,21.21320344,49.49747468,-96,-12,0.000231663,0.000231663,0.4972,0.4905,1,1,OMA,3.38E-05,3.38E-05,0.950571816,0.948919892,1,1,0.008783226
c6,h8,21.21320344,49.49747468,-94,-10,0.000368108,0.000368108,0.5036,0.4837,1,1,OMA,5.39E-05,5.39E-05,0.937390967,0.963321332,1,1,0.008636708
c6,h8,21.21320344,49.49747468,-92,-8,0.000589738,0.000589738,0.4966,0.495,1,1,OMA,8.66E-05,8.66E-05,0.959294437,0.947569757,1,1,0.007862964
c6,h8,21.21320344,49.49747468,-90,-6,0.000918387,0.000918387,0.4989,0.4816,1,1,OMA,0.000134963,0.000134963,0.933320411,0.952745275,1,1,0.010560454
c6,h8,21.21320344,49.49747468,-88,-4,0.001464834,0.001464834,0.4918,0.4808,1,1,OMA,0.000215435,0.000215435,0.931769723,0.936768677,1,1,0.012854078
c6,h8,21.21320344,49.49747468,-86,-2,0.002334258,0.002334258,0.5043,0.4792,1,1,OMA,0.000343469,0.000343469,0.928668347,0.96489649,1,1,0.009703984
c6,h8,21.21320344,49.49747468,-84,0,0.003641243,0.003641243,0.5007,0.4585,1,1,OMA,0.000535941,0.000535941,0.888544292,0.95679568,1,1,0.015999822
c6,h8,21.21320344,49.49747468,-82,2,0.005806404,0.005806404,0.4977,0.4537,1,1,OMA,0.000854791,0.000854791,0.879240163,0.950045005,1,1,0.018226758
c6,h8,21.21320344,49.49747468,-80,4,0.009140403,0.009140403,0.4901,0.4422,1,1,OMA,0.001345769,0.001345769,0.856949021,0.932943294,1,1,0.023541112
c6,h8,21.21320344,49.49747468,-78,6,0.01452331,0.01452331,0.483,0.4233,1,1,OMA,0.002138477,0.002138477,0.820314014,0.916966697,1,1,0.030709169
c6,h8,21.21320344,49.49747468,-76,8,0.022089136,0.022089136,0.4811,0.4088,1,1,OMA,0.00325265,0.00325265,0.792207792,0.912691269,1,1,0.035442905
c6,h8,21.21320344,49.49747468,-74,10,0.034969412,0.034969412,0.4775,0.3832,1,1,OMA,0.005149449,0.005149449,0.742585772,0.904590459,1,1,0.04383526
c6,h8,21.21320344,49.49747468,-72,12,0.054406985,0.054406985,0.4704,0.3713,1,1,OMA,0.008011902,0.008011902,0.719519287,0.888613861,1,1,0.050323609
c6,h8,21.21320344,49.49747468,-70,14,0.083963283,0.083963283,0.4705,0.3333,1,1,OMA,0.012364477,0.012364477,0.645861601,0.888838884,1,1,0.061996953
c6,h8,21.21320344,49.49747468,-68,16,0.124754386,0.124754386,0.457,0.2928,1,1,OMA,0.018371533,0.018371533,0.567358015,0.858460846,1,1,0.079075902
c6,h8,21.21320344,49.49747468,-66,18,0.184928896,0.184928896,0.4444,0.2521,1,1,OMA,0.027233065,0.027233065,0.488466757,0.830108011,1,1,0.097411631
c6,h8,21.21320344,49.49747468,-64,20,0.26869717,0.26869717,0.4299,0.2114,1,1,OMA,0.039569107,0.039569107,0.409575499,0.797479748,1,1,0.118082655
c6,h8,21.21320344,49.49747468,-62,22,0.385605419,0.385605419,0.4266,0.1718,1,1,OMA,0.05678547,0.05678547,0.332816437,0.790054005,1,1,0.137749651
c6,h8,21.21320344,49.49747468,-60,24,0.527748658,0.527748658,0.396,0.127,1,1,OMA,0.077718036,0.077718036,0.245977903,0.72119712,1,1,0.168515911
c6,h8,21.21320344,49.49747468,-58,26,0.700797077,0.700797077,0.3806,0.097,1,0.9994,OMA,0.103201818,0.103201818,0.187827098,0.686543654,0.999385057,1,0.193618993
c6,h8,21.21320344,49.49747468,-56,28,0.925421959,0.925421959,0.3452,0.064,1,0.9919,OMA,0.136280951,0.136280951,0.123861213,0.606885689,0.991698268,1,0.230065156
c6,h8,21.21320344,49.49747468,-54,30,1.17961688,1.17961688,0.3117,0.0437,1,0.9517,OMA,0.173714683,0.173714683,0.084512502,0.53150315,0.950497079,1,0.269343489
d3,a1,15.8113883,49.49747468,-114,-30,1.17E-05,1.17E-05,0.5031,0.4986,1,1,OMA,1.44E-06,1.44E-06,0.966272533,0.96219622,1,1,0.005043018
d3,a1,15.8113883,49.49747468,-112,-28,1.86E-05,1.86E-05,0.5032,0.5102,1,1,OMA,2.45E-06,2.45E-06,0.988757511,0.962421242,1,1,0.002125298
d3,a1,15.8113883,49.49747468,-110,-26,2.95E-05,2.95E-05,0.5001,0.4974,1,1,OMA,4.07E-06,4.07E-06,0.963946501,0.955445545,1,1,0.006210728
d3,a1,15.8113883,49.49747468,-108,-24,4.64E-05,4.64E-05,0.4989,0.4917,1,1,OMA,6.56E-06,6.56E-06,0.952897848,0.952745275,1,1,0.007978747
d3,a1,15.8113883,49.49747468,-106,-22,7.42E-05,7.42E-05,0.5053,0.4898,1,1,OMA,1.06E-05,1.06E-05,0.949214964,0.967146715,1,1,0.006603509
d3,a1,15.8113883,49.49747468,-104,-20,0.00011813,0.00011813,0.5023,0.492,1,1,OMA,1.71E-05,1.71E-05,0.953479356,0.96039604,1,1,0.006926325
d3,a1,15.8113883,49.49747468,-102,-18,0.000185301,0.000185301,0.4964,0.4974,1,1,OMA,2.70E-05,2.70E-05,0.963946501,0.947119712,1,1,0.00729239
d3,a1,15.8113883,49.49747468,-100,-16,0.000293259,0.000293259,0.5043,0.4958,1,1,OMA,4.29E-05,4.29E-05,0.960845125,0.96489649,1,1,0.005414769
d3,a1,15.8113883,49.49747468,-98,-14,0.000467684,0.000467684,0.4964,0.4847,1,1,OMA,6.86E-05,6.86E-05,0.939329327,0.947119712,1,1,0.010477078
d3,a1,15.8113883,49.49747468,-96,-12,0.00073405,0.00073405,0.5094,0.4865,1,1,OMA,0.000107817,0.000107817,0.942818376,0.976372637,1,1,0.006289888
d3,a1,15.8113883,49.49747468,-94,-10,0.001168506,0.001168506,0.4973,0.4796,1,1,OMA,0.000171796,0.000171796,0.929443691,0.949144914,1,1,0.011540193
d3,a1,15.8113883,49.49747468,-92,-8,0.001820545,0.001820545,0.4974,0.4776,1,1,OMA,0.000267818,0.000267818,0.92556697,0.949369937,1,1,0.012058793
d3,a1,15.8113883,49.49747468,-90,-6,0.002913562,0.002913562,0.4884,0.4661,1,1,OMA,0.00042878,0.00042878,0.903275829,0.929117912,1,1,0.017608335
d3,a1,15.8113883,49.49747468,-88,-4,0.004635021,0.004635021,0.4913,0.4584,1,1,OMA,0.000682289,0.000682289,0.888350456,0.935643564,1,1,0.018818005
d3,a1,15.8113883,49.49747468,-86,-2,0.007289191,0.007289191,0.4966,0.4566,1,1,OMA,0.001073152,0.001073152,0.884861407,0.947569757,1,1,0.017934734
d3,a1,15.8113883,49.49747468,-84,0,0.01133589,0.01133589,0.4876,0.4328,1,1,OMA,0.001669085,0.001669085,0.838728436,0.927317732,1,1,0.026771533
d3,a1,15.8113883,49.49747468,-82,2,0.017824097,0.017824097,0.4892,0.4264,1,1,OMA,0.002624563,0.002624563,0.826322931,0.930918092,1,1,0.028394113
d3,a1,15.8113883,49.49747468,-80,4,0.027934377,0.027934377,0.4981,0.4042,1,1,OMA,0.004113442,0.004113442,0.783291336,0.950945095,1,1,0.032115494
d3,a1,15.8113883,49.49747468,-78,6,0.044384946,0.044384946,0.4824,0.3853,1,1,OMA,0.006536017,0.006536017,0.746656329,0.915616562,1,1,0.042608033
d3,a1,15.8113883,49.49747468,-76,8,0.06786381,0.06786381,0.4773,0.343,1,1,OMA,0.009993606,0.009993606,0.664663695,0.904140414,1,1,0.056395999
d3,a1,15.8113883,49.49747468,-74,10,0.103942925,0.103942925,0.4872,0.3142,1,1,OMA,0.015306757,0.015306757,0.608838922,0.926417642,1,1,0.063437831
d3,a1,15.8113883,49.49747468,-72,12,0.153062673,0.153062673,0.4733,0.2774,1,1,OMA,0.022540322,0.022540322,0.537507269,0.895139514,1,1,0.080341274
d3,a1,15.8113883,49.49747468,-70,14,0.222412044,0.222412044,0.4692,0.2377,1,1,OMA,0.032752979,0.032752979,0.460554371,0.885913591,1,1,0.09666459
d3,a1,15.8113883,49.49747468,-68,16,0.314975942,0.314975942,0.4663,0.1852,1,1,OMA,0.046384299,0.046384299,0.358790463,0.879387939,1,1,0.117586337
d3,a1,15.8113883,49.49747468,-66,18,0.437375963,0.437375963,0.4502,0.1491,1,1,OMA,0.064409401,0.064409401,0.288815662,0.843159316,1,1,0.140498425
d3,a1,15.8113883,49.49747468,-64,20,0.600294631,0.600294631,0.4463,0.1096,1,0.9999,OMA,0.088401438,0.088401438,0.212250436,0.834383438,0.999897509,1,0.163809878
d3,a1,15.8113883,49.49747468,-62,22,0.781862755,0.781862755,0.4277,0.0762,1,0.9973,OMA,0.115139865,0.115139865,0.147509207,0.792529253,0.997232756,1,0.191593416
d3,a1,15.8113883,49.49747468,-60,24,1.002082116,1.002082116,0.3936,0.0517,1,0.978,OMA,0.147570224,0.147570224,0.100019384,0.71579658,0.977452086,1,0.226767096
d3,a1,15.8113883,49.49747468,-58,26,1.237774678,1.237774678,0.3736,0.0381,1,0.9086,OMA,0.182279226,0.182279226,0.073657686,0.670792079,0.906323665,1,0.262918152
d3,a1,15.8113883,49.49747468,-56,28,1.528180259,1.528180259,0.3406,0.0236,1,0.7734,OMA,0.225045481,0.225045481,0.045551463,0.596534653,0.767756483,1,0.315859721
d3,a1,15.8113883,49.49747468,-54,30,2.084766049,2.084766049,0.34,0.0881,1,0.525,NOMA,0.307010467,0.307010467,0.170575693,0.595184518,0.513170032,1,0.374812077
d3,a2,15.8113883,43.01162634,-114,-30,1.17E-05,1.17E-05,0.5005,0.4968,1,1,OMA,1.44E-06,1.44E-06,0.962783485,0.956345635,1,1,0.006243165
d3,a2,15.8113883,43.01162634,-112,-28,1.84E-05,1.84E-05,0.4983,0.5058,1,1,OMA,2.43E-06,2.43E-06,0.980228726,0.95139514,1,1,0.004638096
d3,a2,15.8113883,43.01162634,-110,-26,2.98E-05,2.98E-05,0.4973,0.4956,1,1,OMA,4.10E-06,4.10E-06,0.960457453,0.949144914,1,1,0.007468721
d3,a2,15.8113883,43.01162634,-108,-24,4.67E-05,4.67E-05,0.5051,0.5016,1,1,OMA,6.60E-06,6.60E-06,0.972087614,0.96669667,1,1,0.003720124
d3,a2,15.8113883,43.01162634,-106,-22,7.40E-05,7.40E-05,0.4981,0.4957,1,1,OMA,1.06E-05,1.06E-05,0.960651289,0.950945095,1,1,0.007215839
d3,a2,15.8113883,43.01162634,-104,-20,0.000114857,0.000114857,0.4883,0.4984,1,1,OMA,1.66E-05,1.66E-05,0.965884861,0.928892889,1,1,0.00938013
d3,a2,15.8113883,43.01162634,-102,-18,0.00018954,0.00018954,0.495,0.498,1,1,OMA,2.76E-05,2.76E-05,0.965109517,0.943969397,1,1,0.00754808
d3,a2,15.8113883,43.01162634,-100,-16,0.000295448,0.000295448,0.5059,0.4901,1,1,OMA,4.32E-05,4.32E-05,0.949796472,0.96849685,1,1,0.006372042
d3,a2,15.8113883,43.01162634,-98,-14,0.000467797,0.000467797,0.5036,0.4817,1,1,OMA,6.86E-05,6.86E-05,0.933514247,0.963321332,1,1,0.009142413
d3,a2,15.8113883,43.01162634,-96,-12,0.000743567,0.000743567,0.4896,0.4846,1,1,OMA,0.000109218,0.000109218,0.939135491,0.931818182,1,1,0.012489119
d3,a2,15.8113883,43.01162634,-94,-10,0.001172733,0.001172733,0.4928,0.4788,1,1,OMA,0.000172419,0.000172419,0.927893003,0.939018902,1,1,0.013040972
d3,a2,15.8113883,43.01162634,-92,-8,0.001869333,0.001869333,0.4907,0.4761,1,1,OMA,0.000275003,0.000275003,0.92265943,0.934293429,1,1,0.01437344
d3,a2,15.8113883,43.01162634,-90,-6,0.003011807,0.003011807,0.4888,0.4666,1,1,OMA,0.000443248,0.000443248,0.904245009,0.930018002,1,1,0.01737557
d3,a2,15.8113883,43.01162634,-88,-4,0.004685457,0.004685457,0.4952,0.4542,1,1,OMA,0.000689716,0.000689716,0.880209343,0.944419442,1,1,0.018740255
d3,a2,15.8113883,43.01162634,-86,-2,0.007438874,0.007438874,0.4896,0.4502,1,1,OMA,0.001095195,0.001095195,0.872455902,0.931818182,1,1,0.021564256
d3,a2,15.8113883,43.01162634,-84,0,0.011636247,0.011636247,0.4958,0.4388,1,1,OMA,0.001713316,0.001713316,0.850358597,0.945769577,1,1,0.022928722
d3,a2,15.8113883,43.01162634,-82,2,0.018451493,0.018451493,0.494,0.4197,1,1,OMA,0.002716956,0.002716956,0.813335918,0.941719172,1,1,0.028722496
d3,a2,15.8113883,43.01162634,-80,4,0.028369396,0.028369396,0.4818,0.3985,1,1,OMA,0.004177505,0.004177505,0.772242683,0.914266427,1,1,0.038281395
d3,a2,15.8113883,43.01162634,-78,6,0.04355684,0.04355684,0.4862,0.3768,1,1,OMA,0.006414067,0.006414067,0.730180267,0.924167417,1,1,0.043563741
d3,a2,15.8113883,43.01162634,-76,8,0.067685938,0.067685938,0.4728,0.349,1,1,OMA,0.009967412,0.009967412,0.676293855,0.894014401,1,1,0.056189252
d3,a2,15.8113883,43.01162634,-74,10,0.104216853,0.104216853,0.4716,0.308,1,1,OMA,0.015347096,0.015347096,0.596821089,0.891314131,1,1,0.06951367
d3,a2,15.8113883,43.01162634,-72,12,0.154422623,0.154422623,0.4601,0.2686,1,1,OMA,0.022740593,0.022740593,0.5204497,0.865436544,1,1,0.086452954
d3,a2,15.8113883,43.01162634,-70,14,0.223880745,0.223880745,0.4549,0.2344,1,1,OMA,0.032969266,0.032969266,0.454157783,0.853735374,1,1,0.101732634
d3,a2,15.8113883,43.01162634,-68,16,0.318123736,0.318123736,0.4457,0.183,1,1,OMA,0.046847855,0.046847855,0.354526071,0.833033303,1,1,0.124329163
d3,a2,15.8113883,43.01162634,-66,18,0.454849625,0.454849625,0.4237,0.1471,1,1,OMA,0.066982641,0.066982641,0.284938942,0.783528353,1,1,0.149981825
d3,a2,15.8113883,43.01162634,-64,20,0.60434037,0.60434037,0.4148,0.1061,1,0.9999,OMA,0.088997229,0.088997229,0.205466176,0.76350135,0.999897509,1,0.174096261
d3,a2,15.8113883,43.01162634,-62,22,0.78976086,0.78976086,0.3946,0.0782,1,0.9977,OMA,0.116302971,0.116302971,0.151385928,0.718046805,0.997642718,1,0.201211427
d3,a2,15.8113883,43.01162634,-60,24,1.024147859,1.024147859,0.3842,0.0538,1,0.9741,OMA,0.150819711,0.150819711,0.10408994,0.694644464,0.973454955,1,0.231145952
d3,a2,15.8113883,43.01162634,-58,26,1.280908471,1.280908471,0.3337,0.0378,1,0.9033,OMA,0.188631276,0.188631276,0.073076178,0.581008101,0.900891668,1,0.278493113
d3,a2,15.8113883,43.01162634,-56,28,1.57444107,1.57444107,0.3029,0.0237,1,0.7721,OMA,0.231858027,0.231858027,0.045745299,0.51170117,0.766424106,1,0.330408804
d3,a2,15.8113883,43.01162634,-54,30,2.186517774,2.186517774,0.3086,0.0838,0.9988,0.5211,NOMA,0.321994821,0.321994821,0.162240744,0.524527453,0.509172902,0.997296688,0.393525552
d3,a3,15.8113883,38.07886553,-114,-30,1.19E-05,1.19E-05,0.4949,0.4985,1,1,OMA,1.47E-06,1.47E-06,0.966078697,0.943744374,1,1,0.007439008
d3,a3,15.8113883,38.07886553,-112,-28,1.88E-05,1.88E-05,0.5001,0.4912,1,1,OMA,2.48E-06,2.48E-06,0.951928668,0.955445545,1,1,0.007754209
d3,a3,15.8113883,38.07886553,-110,-26,2.99E-05,2.99E-05,0.5033,0.5008,1,1,OMA,4.13E-06,4.13E-06,0.970536926,0.962646265,1,1,0.004438594
d3,a3,15.8113883,38.07886553,-108,-24,4.81E-05,4.81E-05,0.498,0.4972,1,1,OMA,6.80E-06,6.80E-06,0.963558829,0.950720072,1,1,0.006869172
d3,a3,15.8113883,38.07886553,-106,-22,7.53E-05,7.53E-05,0.4937,0.4978,1,1,OMA,1.08E-05,1.08E-05,0.964721845,0.941044104,1,1,0.007965145
d3,a3,15.8113883,38.07886553,-104,-20,0.000118221,0.000118221,0.5,0.4934,1,1,OMA,1.71E-05,1.71E-05,0.956193061,0.955220522,1,1,0.007242676
d3,a3,15.8113883,38.07886553,-102,-18,0.000189706,0.000189706,0.491,0.5007,1,1,OMA,2.77E-05,2.77E-05,0.97034309,0.934968497,1,1,0.008032195
d3,a3,15.8113883,38.07886553,-100,-16,0.000297097,0.000297097,0.504,0.4884,1,1,OMA,4.35E-05,4.35E-05,0.94650126,0.964221422,1,1,0.007344996
d3,a3,15.8113883,38.07886553,-98,-14,0.000478457,0.000478457,0.4985,0.4845,1,1,OMA,7.02E-05,7.02E-05,0.938941655,0.951845185,1,1,0.009920485
d3,a3,15.8113883,38.07886553,-96,-12,0.000738393,0.000738393,0.492,0.4909,1,1,OMA,0.000108456,0.000108456,0.95134716,0.937218722,1,1,0.010225554
d3,a3,15.8113883,38.07886553,-94,-10,0.001170448,0.001170448,0.4945,0.4827,1,1,OMA,0.000172082,0.000172082,0.935452607,0.942844284,1,1,0.011577826
d3,a3,15.8113883,38.07886553,-92,-8,0.001879092,0.001879092,0.5057,0.4705,1,1,OMA,0.00027644,0.00027644,0.911804613,0.968046805,1,1,0.011431709
d3,a3,15.8113883,38.07886553,-90,-6,0.002962084,0.002962084,0.4873,0.4768,1,1,OMA,0.000435925,0.000435925,0.924016282,0.926642664,1,1,0.015264924
d3,a3,15.8113883,38.07886553,-88,-4,0.004720572,0.004720572,0.4943,0.4563,1,1,OMA,0.000694887,0.000694887,0.884279899,0.942394239,1,1,0.018480085
d3,a3,15.8113883,38.07886553,-86,-2,0.00739136,0.00739136,0.4939,0.4417,1,1,OMA,0.001088198,0.001088198,0.855979841,0.941494149,1,1,0.022434473
d3,a3,15.8113883,38.07886553,-84,0,0.011677274,0.011677274,0.4967,0.4416,1,1,OMA,0.001719358,0.001719358,0.855786005,0.947794779,1,1,0.021974166
d3,a3,15.8113883,38.07886553,-82,2,0.018481487,0.018481487,0.4846,0.4118,1,1,OMA,0.002721373,0.002721373,0.798022873,0.920567057,1,1,0.033410548
d3,a3,15.8113883,38.07886553,-80,4,0.02884305,0.02884305,0.4831,0.4019,1,1,OMA,0.004247257,0.004247257,0.778833107,0.917191719,1,1,0.037094476
d3,a3,15.8113883,38.07886553,-78,6,0.044882305,0.044882305,0.4844,0.3727,1,1,OMA,0.00660926,0.00660926,0.722232991,0.920117012,1,1,0.045205776
d3,a3,15.8113883,38.07886553,-76,8,0.068514244,0.068514244,0.4786,0.3409,1,1,OMA,0.010089391,0.010089391,0.660593138,0.907065707,1,1,0.056592399
d3,a3,15.8113883,38.07886553,-74,10,0.104148632,0.104148632,0.4681,0.3152,1,1,OMA,0.01533705,0.01533705,0.610777282,0.883438344,1,1,0.068727173
d3,a3,15.8113883,38.07886553,-72,12,0.157490358,0.157490358,0.4557,0.2634,1,1,OMA,0.02319236,0.02319236,0.510370227,0.855535554,1,1,0.089252657
d3,a3,15.8113883,38.07886553,-70,14,0.231610973,0.231610973,0.4496,0.2393,1,1,OMA,0.034107649,0.034107649,0.463655747,0.841809181,1,1,0.102629792
d3,a3,15.8113883,38.07886553,-68,16,0.327174594,0.327174594,0.4264,0.1885,1,1,OMA,0.04818072,0.04818072,0.365187052,0.78960396,1,1,0.129225
d3,a3,15.8113883,38.07886553,-66,18,0.452507254,0.452507254,0.4148,0.1468,1,1,OMA,0.066637694,0.066637694,0.284357434,0.76350135,1,1,0.152452721
d3,a3,15.8113883,38.07886553,-64,20,0.617530108,0.617530108,0.3925,0.1101,1,0.9999,OMA,0.090939601,0.090939601,0.213219616,0.713321332,0.999897509,1,0.180546468
d3,a3,15.8113883,38.07886553,-62,22,0.812907357,0.812907357,0.3671,0.0748,1,0.9965,OMA,0.119711614,0.119711614,0.144795503,0.656165617,0.996412832,1,0.211920133
d3,a3,15.8113883,38.07886553,-60,24,1.051293912,1.051293912,0.3413,0.0517,1,0.9741,OMA,0.154817344,0.154817344,0.100019384,0.598109811,0.973454955,1,0.246128534
d3,a3,15.8113883,38.07886553,-58,26,1.323160481,1.323160481,0.3062,0.0348,1,0.9035,OMA,0.194853471,0.194853471,0.067261097,0.519126913,0.901096649,1,0.290363974
d3,a3,15.8113883,38.07886553,-56,28,1.622860805,1.622860805,0.2662,0.0253,0.9999,0.7769,OMA,0.238988506,0.238988506,0.048846676,0.429117912,0.771343651,0.999774724,0.343684104
d3,a3,15.8113883,38.07886553,-54,30,2.286414551,2.286414551,0.2707,0.0922,0.9845,0.5227,NOMA,0.336706009,0.336706009,0.17852297,0.439243924,0.51081275,0.965082226,0.413882647
d3,a4,15.8113883,35.35533906,-114,-30,1.18E-05,1.18E-05,0.5036,0.4984,1,1,OMA,1.46E-06,1.46E-06,0.965884861,0.963321332,1,1,0.004948267
d3,a4,15.8113883,35.35533906,-112,-28,1.91E-05,1.91E-05,0.5001,0.5025,1,1,OMA,2.52E-06,2.52E-06,0.973832138,0.955445545,1,1,0.004939628
d3,a4,15.8113883,35.35533906,-110,-26,2.99E-05,2.99E-05,0.4939,0.501,1,1,OMA,4.13E-06,4.13E-06,0.970924598,0.941494149,1,1,0.00710683
d3,a4,15.8113883,35.35533906,-108,-24,4.79E-05,4.79E-05,0.5024,0.4936,1,1,OMA,6.77E-06,6.77E-06,0.956580733,0.960621062,1,1,0.006493565
d3,a4,15.8113883,35.35533906,-106,-22,7.57E-05,7.57E-05,0.5024,0.4993,1,1,OMA,1.09E-05,1.09E-05,0.967629386,0.960621062,1,1,0.005075914
d3,a4,15.8113883,35.35533906,-104,-20,0.000119975,0.000119975,0.4959,0.4914,1,1,OMA,1.74E-05,1.74E-05,0.95231634,0.945994599,1,1,0.008926501
d3,a4,15.8113883,35.35533906,-102,-18,0.00018735,0.00018735,0.499,0.4961,1,1,OMA,2.73E-05,2.73E-05,0.961426633,0.952970297,1,1,0.006864547
d3,a4,15.8113883,35.35533906,-100,-16,0.000304196,0.000304196,0.5042,0.4859,1,1,OMA,4.45E-05,4.45E-05,0.94165536,0.964671467,1,1,0.007910402
d3,a4,15.8113883,35.35533906,-98,-14,0.000480777,0.000480777,0.4975,0.4941,1,1,OMA,7.05E-05,7.05E-05,0.957549913,0.949594959,1,1,0.007818649
d3,a4,15.8113883,35.35533906,-96,-12,0.000753826,0.000753826,0.5015,0.4811,1,1,OMA,0.000110729,0.000110729,0.932351231,0.95859586,1,1,0.009920736
d3,a4,15.8113883,35.35533906,-94,-10,0.001172151,0.001172151,0.4951,0.483,1,1,OMA,0.000172333,0.000172333,0.936034115,0.944194419,1,1,0.011329738
d3,a4,15.8113883,35.35533906,-92,-8,0.00188082,0.00188082,0.4918,0.4721,1,1,OMA,0.000276694,0.000276694,0.91490599,0.936768677,1,1,0.015052559
d3,a4,15.8113883,35.35533906,-90,-6,0.002961095,0.002961095,0.4925,0.4707,1,1,OMA,0.00043578,0.00043578,0.912192285,0.938343834,1,1,0.015280633
d3,a4,15.8113883,35.35533906,-88,-4,0.004721328,0.004721328,0.4919,0.463,1,1,OMA,0.000694999,0.000694999,0.897266912,0.936993699,1,1,0.017505278
d3,a4,15.8113883,35.35533906,-86,-2,0.007517011,0.007517011,0.4889,0.4532,1,1,OMA,0.001106702,0.001106702,0.878270983,0.930243024,1,1,0.021025339
d3,a4,15.8113883,35.35533906,-84,0,0.011949925,0.011949925,0.4839,0.4392,1,1,OMA,0.00175951,0.00175951,0.851133941,0.918991899,1,1,0.026293772
d3,a4,15.8113883,35.35533906,-82,2,0.018742446,0.018742446,0.4805,0.4106,1,1,OMA,0.002759803,0.002759803,0.79569684,0.911341134,1,1,0.034914731
d3,a4,15.8113883,35.35533906,-80,4,0.029372164,0.029372164,0.4752,0.4127,1,1,OMA,0.004325176,0.004325176,0.799767397,0.899414941,1,1,0.036728785
d3,a4,15.8113883,35.35533906,-78,6,0.044961996,0.044961996,0.477,0.3832,1,1,OMA,0.006620996,0.006620996,0.742585772,0.903465347,1,1,0.044736214
d3,a4,15.8113883,35.35533906,-76,8,0.069079119,0.069079119,0.4716,0.3505,1,1,OMA,0.010172577,0.010172577,0.679201396,0.891314131,1,1,0.056268072
d3,a4,15.8113883,35.35533906,-74,10,0.106639271,0.106639271,0.4657,0.3087,1,1,OMA,0.015703831,0.015703831,0.598177941,0.878037804,1,1,0.071228688
d3,a4,15.8113883,35.35533906,-72,12,0.157319873,0.157319873,0.4441,0.2827,1,1,OMA,0.023167253,0.023167253,0.547780578,0.829432943,1,1,0.087786705
